engine_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,health_stage,health_percent,anomaly_label
1,24,25.005,0.62,60.0,462.54,536.08,1251.93,1032.85,7.05,9.0,174.89,1915.26,7998.69,0.93,36.44,163.3,2028.14,7867.52,10.8864,0.02,303,1915,84.93,14.28,8.5392,321,297,Healthy,92.52,0
1,25,42.0067,0.8413,100.0,445.0,549.12,1342.18,1115.02,3.91,5.7,138.85,2211.87,8305.97,1.02,41.7,130.08,2387.96,8071.47,9.3253,0.02,329,2212,100.0,10.46,6.3247,321,296,Healthy,92.21,0
1,26,19.9999,0.7,100.0,491.19,606.21,1477.25,1241.63,9.35,13.61,332.88,2323.73,8707.52,1.07,43.72,313.13,2387.83,8057.07,9.2044,0.02,363,2324,100.0,24.4,14.6063,321,295,Healthy,91.9,0
1,27,10.0038,0.25,100.0,489.05,604.01,1497.04,1291.49,10.52,15.47,393.03,2318.72,8768.73,1.26,45.07,370.5,2387.87,8120.34,8.6394,0.03,367,2319,100.0,28.53,17.1367,321,294,Healthy,91.59,0
1,28,0.0023,0.0004,100.0,518.67,642.56,1577.33,1399.05,14.62,21.58,551.12,2387.34,9036.65,1.3,47.17,518.59,2387.38,8118.02,8.4248,0.03,390,2388,100.0,38.73,23.368,321,293,Healthy,91.28,0
1,29,25.0056,0.62,60.0,462.54,535.93,1248.42,1040.8,7.05,9.0,174.78,1915.24,8006.98,0.94,36.51,163.47,2028.09,7865.17,10.8665,0.02,305,1915,84.93,14.4,8.5413,321,292,Healthy,90.97,0
1,30,20.0019,0.7,100.0,491.19,606.61,1472.52,1237.99,9.35,13.61,332.5,2323.65,8706.74,1.07,43.89,312.89,2387.82,8053.22,9.2144,0.02,362,2324,100.0,24.45,14.7164,321,291,Healthy,90.65,0
1,31,20.0029,0.7,100.0,491.19,607.0,1482.67,1234.68,9.35,13.61,332.74,2323.71,8709.24,1.07,43.84,313.08,2387.82,8056.11,9.2291,0.02,361,2324,100.0,24.44,14.7276,321,290,Healthy,90.34,0
1,32,35.0063,0.84,100.0,449.44,554.87,1349.83,1117.86,5.48,7.97,193.77,2222.81,8346.2,1.02,41.33,182.53,2387.92,8062.45,9.3194,0.02,331,2223,100.0,15.12,8.9317,321,289,Healthy,90.03,0
1,33,41.9983,0.842,100.0,445.0,549.57,1343.12,1109.7,3.91,5.7,137.2,2211.87,8312.4,1.02,41.71,129.98,2387.99,8077.69,9.3268,0.02,328,2212,100.0,10.54,6.2726,321,288,Healthy,89.72,0
1,34,35.0052,0.8403,100.0,449.44,554.64,1351.01,1122.88,5.48,7.98,193.26,2222.77,8335.33,1.02,41.37,182.43,2387.87,8058.22,9.3291,0.02,333,2223,100.0,14.89,8.9402,321,287,Healthy,89.41,0
1,35,9.9991,0.25,100.0,489.05,604.18,1491.92,1296.02,10.52,15.47,393.79,2318.73,8769.63,1.26,44.93,370.54,2387.9,8122.59,8.5963,0.03,367,2319,100.0,28.41,17.2067,321,286,Healthy,89.1,0
1,36,41.9996,0.8402,100.0,445.0,548.75,1339.51,1111.43,3.91,5.7,137.71,2211.84,8298.92,1.02,41.66,129.9,2387.98,8071.54,9.3344,0.02,329,2212,100.0,10.58,6.3067,321,285,Healthy,88.79,0
1,37,35.0002,0.84,100.0,449.44,555.46,1356.76,1115.28,5.48,7.97,193.14,2222.77,8334.09,1.02,41.36,181.89,2387.88,8053.58,9.2801,0.02,332,2223,100.0,14.94,8.8709,321,284,Healthy,88.47,0
1,38,0.0006,0.0,100.0,518.67,642.27,1585.87,1402.1,14.62,21.58,550.31,2387.02,9033.85,1.3,47.43,519.09,2386.98,8121.13,8.4459,0.03,390,2388,100.0,38.91,23.3368,321,283,Healthy,88.16,0
1,39,35.0073,0.84,100.0,449.44,554.81,1362.68,1119.13,5.48,7.97,193.13,2222.82,8340.85,1.02,41.51,182.26,2387.85,8056.89,9.3385,0.02,332,2223,100.0,14.92,8.8711,321,282,Healthy,87.85,0
1,40,35.0033,0.84,100.0,449.44,554.91,1357.95,1110.61,5.48,7.98,194.22,2222.76,8339.62,1.02,41.49,182.03,2387.9,8055.65,9.3394,0.02,332,2223,100.0,14.94,8.9129,321,281,Healthy,87.54,0
1,41,25.0009,0.6201,60.0,462.54,536.55,1254.48,1036.99,7.05,9.01,174.52,1915.22,8001.9,0.94,36.38,164.3,2028.14,7860.14,10.887,0.02,305,1915,84.93,14.46,8.6234,321,280,Healthy,87.23,0
1,42,24.9994,0.62,60.0,462.54,536.24,1259.81,1035.5,7.05,9.01,174.66,1915.33,7998.72,0.94,36.54,164.33,2028.18,7866.13,10.8625,0.02,304,1915,84.93,14.27,8.5059,321,279,Healthy,86.92,0
1,43,25.0043,0.6212,60.0,462.54,536.31,1256.04,1028.79,7.05,9.01,174.24,1915.24,7994.03,0.94,36.42,163.84,2028.18,7865.94,10.8548,0.02,305,1915,84.93,14.4,8.6184,321,278,Healthy,86.6,0
1,44,25.0055,0.62,60.0,462.54,535.85,1249.41,1039.1,7.05,9.0,174.54,1915.21,7998.64,0.93,36.34,163.18,2028.1,7865.35,10.8857,0.02,306,1915,84.93,14.27,8.5751,321,277,Healthy,86.29,0
1,45,25.0027,0.62,60.0,462.54,536.41,1254.16,1042.28,7.05,9.0,174.49,1915.21,8005.92,0.94,36.29,163.69,2028.14,7865.77,10.8586,0.02,306,1915,84.93,14.22,8.5964,321,276,Healthy,85.98,0
1,46,0.002,0.0,100.0,518.67,642.87,1577.07,1404.99,14.62,21.58,551.15,2387.43,9036.5,1.3,47.14,519.26,2387.45,8120.96,8.4421,0.03,389,2388,100.0,38.95,23.1802,321,275,Healthy,85.67,0
1,47,25.0031,0.62,60.0,462.54,536.94,1247.37,1041.73,7.05,9.0,175.31,1915.24,7997.19,0.94,36.34,163.19,2028.11,7869.03,10.8667,0.02,306,1915,84.93,14.24,8.597,321,274,Healthy,85.36,0
1,48,41.9986,0.84,100.0,445.0,549.29,1342.44,1111.0,3.91,5.7,137.82,2211.91,8305.73,1.02,41.66,130.15,2387.97,8070.59,9.3477,0.02,329,2212,100.0,10.51,6.3725,321,273,Healthy,85.05,0
1,49,20.0016,0.7004,100.0,491.19,606.71,1475.87,1236.21,9.35,13.61,332.64,2323.7,8710.23,1.07,43.8,313.01,2387.83,8049.07,9.2157,0.02,364,2324,100.0,24.49,14.7379,321,272,Healthy,84.74,0
1,50,35.0039,0.842,100.0,449.44,555.12,1353.0,1114.88,5.48,7.98,193.54,2222.85,8335.41,1.02,41.43,181.64,2387.84,8064.05,9.2936,0.02,330,2223,100.0,14.84,8.9859,321,271,Healthy,84.42,0
2,1,41.9998,0.84,100.0,445.0,548.99,1341.82,1113.16,3.91,5.71,138.87,2211.84,8314.83,1.02,42.03,130.36,2387.98,8082.37,9.33,0.02,331,2212,100.0,10.77,6.2894,299,298,Healthy,99.67,0
2,2,9.9999,0.25,100.0,489.05,604.23,1498.0,1299.54,10.52,15.49,395.39,2318.82,8771.63,1.26,45.27,372.02,2388.07,8125.46,8.6088,0.03,368,2319,100.0,28.61,17.3135,299,297,Healthy,99.33,0
2,3,42.0079,0.8403,100.0,445.0,549.11,1351.47,1126.43,3.91,5.71,138.89,2211.86,8313.19,1.02,41.81,130.25,2387.93,8082.11,9.2965,0.02,330,2212,100.0,10.7,6.4288,299,296,Healthy,99.0,0
2,4,42.0077,0.84,100.0,445.0,548.77,1345.81,1116.64,3.91,5.71,138.82,2211.84,8313.96,1.02,41.71,130.67,2387.88,8079.41,9.32,0.02,330,2212,100.0,10.5,6.2818,299,295,Healthy,98.66,0
2,5,24.9999,0.62,60.0,462.54,537.0,1259.55,1043.95,7.05,9.03,175.64,1915.26,8012.87,0.94,36.34,165.3,2028.13,7867.08,10.8841,0.02,307,1915,84.93,14.26,8.5789,299,294,Healthy,98.33,0
2,6,10.0044,0.2519,100.0,489.05,604.02,1493.35,1294.04,10.52,15.49,395.04,2318.83,8764.91,1.26,45.14,372.3,2388.05,8122.94,8.6255,0.03,368,2319,100.0,28.77,17.2051,299,293,Healthy,97.99,0
2,7,10.0062,0.2516,100.0,489.05,604.19,1495.71,1304.5,10.52,15.49,394.39,2318.83,8772.59,1.26,45.26,371.79,2388.06,8124.78,8.6825,0.03,368,2319,100.0,28.79,17.143,299,292,Healthy,97.66,0
2,8,0.0023,0.0019,100.0,518.67,642.23,1576.51,1391.71,14.62,21.61,554.29,2387.97,9045.29,1.3,47.31,521.72,2388.07,8135.66,8.3894,0.03,392,2388,100.0,38.95,23.4243,299,291,Healthy,97.32,0
2,9,0.002,0.0,100.0,518.67,641.99,1585.42,1400.1,14.62,21.61,553.74,2388.06,9047.14,1.3,47.19,521.91,2387.97,8132.07,8.4172,0.03,391,2388,100.0,39.15,23.3532,299,290,Healthy,96.99,0
2,10,20.0051,0.7007,100.0,491.19,607.17,1478.08,1247.67,9.35,13.65,335.12,2323.85,8713.06,1.08,44.19,315.57,2388.02,8060.98,9.1813,0.02,363,2324,100.0,24.7,14.7531,299,289,Healthy,96.66,0
2,11,20.0037,0.7006,100.0,491.19,607.0,1475.09,1242.24,9.35,13.65,335.53,2323.9,8725.7,1.08,44.26,315.23,2388.07,8057.25,9.1603,0.02,365,2324,100.0,24.5,14.8314,299,288,Healthy,96.32,0
2,12,10.008,0.25,100.0,489.05,604.26,1496.84,1301.88,10.52,15.49,395.05,2318.78,8774.26,1.26,45.12,372.39,2388.02,8129.35,8.6427,0.03,367,2319,100.0,28.7,17.1371,299,287,Healthy,95.99,0
2,13,19.9982,0.7,100.0,491.19,607.13,1480.0,1245.08,9.35,13.65,335.1,2323.89,8717.54,1.08,44.16,315.3,2388.02,8055.42,9.1775,0.02,364,2324,100.0,24.64,14.717,299,286,Healthy,95.65,0
2,14,35.0018,0.84,100.0,449.44,555.74,1361.46,1121.31,5.48,8.0,194.49,2222.86,8347.66,1.02,41.73,182.97,2387.98,8061.18,9.2866,0.02,333,2223,100.0,14.88,8.9312,299,285,Healthy,95.32,0
2,15,35.0041,0.8417,100.0,449.44,555.76,1359.13,1123.52,5.48,8.0,194.84,2222.93,8344.78,1.02,41.57,183.44,2387.99,8066.44,9.2943,0.02,332,2223,100.0,14.96,8.8918,299,284,Healthy,94.98,0
2,16,20.0041,0.7,100.0,491.19,606.36,1481.61,1251.83,9.35,13.65,335.23,2323.91,8718.75,1.08,44.15,315.35,2388.05,8055.81,9.2104,0.02,365,2324,100.0,24.57,14.686,299,283,Healthy,94.65,0
2,17,20.0009,0.7,100.0,491.19,607.35,1486.71,1236.43,9.35,13.65,334.39,2323.92,8723.79,1.08,44.12,315.26,2388.04,8060.85,9.1868,0.02,365,2324,100.0,24.5,14.7589,299,282,Healthy,94.31,0
2,18,35.0061,0.84,100.0,449.44,554.6,1356.57,1123.0,5.48,8.0,194.36,2222.83,8341.14,1.02,41.75,183.59,2387.97,8070.8,9.252,0.02,333,2223,100.0,14.91,8.9103,299,281,Healthy,93.98,0
2,19,19.9997,0.7,100.0,491.19,606.99,1473.03,1242.71,9.35,13.65,335.47,2323.89,8718.59,1.08,44.2,315.49,2388.0,8057.11,9.2081,0.02,364,2324,100.0,24.53,14.7255,299,280,Healthy,93.65,0
2,20,0.0013,0.0,100.0,518.67,641.71,1590.66,1402.08,14.62,21.61,554.16,2388.05,9047.28,1.3,47.18,521.73,2388.06,8132.47,8.3901,0.03,391,2388,100.0,39.1,23.4692,299,279,Healthy,93.31,0
2,21,0.0027,0.0017,100.0,518.67,641.92,1591.12,1401.86,14.62,21.61,555.0,2388.02,9052.47,1.3,47.3,522.26,2388.03,8135.45,8.3646,0.03,392,2388,100.0,38.99,23.394,299,278,Healthy,92.98,0
2,22,20.0075,0.7,100.0,491.19,606.9,1482.84,1243.64,9.35,13.65,335.29,2323.95,8722.93,1.08,44.05,315.96,2388.03,8059.65,9.2476,0.02,365,2324,100.0,24.64,14.7116,299,277,Healthy,92.64,0
2,23,25.006,0.6211,60.0,462.54,536.77,1266.11,1040.88,7.05,9.03,176.29,1915.31,8013.2,0.94,36.43,164.75,2028.17,7869.24,10.8662,0.02,304,1915,84.93,14.18,8.6301,299,276,Healthy,92.31,0
2,24,35.0064,0.84,100.0,449.44,555.03,1367.96,1127.0,5.48,8.0,194.43,2222.86,8343.83,1.03,41.49,183.18,2387.97,8059.51,9.2679,0.02,333,2223,100.0,15.0,8.9621,299,275,Healthy,91.97,0
2,25,10.0034,0.2504,100.0,489.05,604.66,1496.95,1294.67,10.52,15.49,395.16,2318.81,8773.75,1.26,45.22,371.67,2388.02,8123.71,8.629,0.03,367,2319,100.0,28.79,17.2477,299,274,Healthy,91.64,0
2,26,41.9994,0.84,100.0,445.0,548.59,1345.46,1115.15,3.91,5.71,138.14,2211.83,8317.37,1.02,41.87,130.87,2387.94,8079.89,9.3159,0.02,330,2212,100.0,10.69,6.4637,299,273,Healthy,91.3,0
2,27,34.9988,0.84,100.0,449.44,555.21,1356.22,1120.7,5.48,8.0,194.49,2222.8,8339.49,1.02,41.76,183.34,2387.93,8062.17,9.3035,0.02,333,2223,100.0,14.98,8.9975,299,272,Healthy,90.97,0
2,28,42.0013,0.84,100.0,445.0,549.35,1351.16,1122.38,3.91,5.72,138.19,2211.86,8321.39,1.02,41.94,131.17,2387.92,8088.68,9.3497,0.02,329,2212,100.0,10.67,6.362,299,271,Healthy,90.64,0
2,29,10.0019,0.25,100.0,489.05,604.38,1501.37,1296.28,10.52,15.49,395.32,2318.8,8776.42,1.26,45.11,371.73,2388.09,8122.89,8.6535,0.03,368,2319,100.0,28.87,17.1645,299,270,Healthy,90.3,0
2,30,42.0027,0.84,100.0,445.0,549.56,1354.32,1120.99,3.91,5.71,138.64,2211.92,8319.01,1.02,41.9,130.99,2387.95,8082.51,9.3855,0.02,331,2212,100.0,10.6,6.2534,299,269,Healthy,89.97,0
2,31,10.0018,0.25,100.0,489.05,604.31,1489.58,1302.72,10.52,15.49,395.65,2318.85,8774.33,1.26,45.18,372.17,2388.08,8127.93,8.6481,0.03,368,2319,100.0,28.7,17.2553,299,268,Healthy,89.63,0
2,32,42.0045,0.8419,100.0,445.0,549.21,1349.53,1118.92,3.91,5.71,139.54,2211.89,8317.61,1.02,41.98,130.69,2387.96,8080.81,9.3403,0.02,329,2212,100.0,10.49,6.4173,299,267,Healthy,89.3,0
2,33,25.0048,0.6214,60.0,462.54,536.55,1258.67,1038.54,7.05,9.02,175.72,1915.29,8011.69,0.94,36.57,164.28,2028.22,7867.06,10.8321,0.02,306,1915,84.93,14.4,8.576,299,266,Healthy,88.96,0
2,34,0.0029,0.0,100.0,518.67,641.89,1586.55,1404.47,14.62,21.61,554.84,2388.04,9049.53,1.3,47.35,521.94,2388.0,8130.69,8.3922,0.03,392,2388,100.0,39.03,23.4295,299,265,Healthy,88.63,0
2,35,25.0026,0.62,60.0,462.54,536.34,1259.05,1041.39,7.05,9.02,175.79,1915.24,8008.6,0.94,36.46,164.33,2028.16,7870.49,10.8332,0.02,306,1915,84.93,14.46,8.6107,299,264,Healthy,88.29,0
2,36,25.0007,0.62,60.0,462.54,536.93,1261.17,1049.01,7.05,9.02,175.66,1915.27,8006.65,0.94,36.53,165.01,2028.16,7871.06,10.9035,0.02,306,1915,84.93,14.4,8.5137,299,263,Healthy,87.96,0
2,37,25.0012,0.62,60.0,462.54,536.85,1250.07,1035.7,7.05,9.02,175.84,1915.25,8014.23,0.94,36.57,165.45,2028.2,7870.36,10.9057,0.02,308,1915,84.93,14.44,8.6931,299,262,Healthy,87.63,0
2,38,20.0009,0.7,100.0,491.19,606.75,1477.64,1245.4,9.35,13.65,334.97,2323.86,8712.74,1.08,44.19,315.22,2388.05,8055.9,9.1984,0.02,364,2324,100.0,24.58,14.7194,299,261,Healthy,87.29,0
2,39,10.0071,0.25,100.0,489.05,604.31,1494.42,1298.36,10.52,15.49,395.24,2318.83,8779.74,1.26,45.28,371.96,2388.03,8127.25,8.5914,0.03,369,2319,100.0,28.4,17.198,299,260,Healthy,86.96,0
2,40,0.0029,0.0,100.0,518.67,642.02,1582.83,1395.91,14.62,21.61,554.59,2388.03,9051.5,1.3,47.06,521.71,2388.07,8133.16,8.3943,0.03,391,2388,100.0,39.04,23.3827,299,259,Healthy,86.62,0
2,41,10.0074,0.2506,100.0,489.05,604.49,1489.75,1301.2,10.52,15.49,394.05,2318.83,8773.05,1.26,45.21,372.24,2388.05,8123.5,8.6171,0.03,367,2319,100.0,28.59,17.2315,299,258,Healthy,86.29,0
2,42,10.0078,0.25,100.0,489.05,604.1,1498.08,1303.6,10.52,15.49,395.08,2318.79,8779.51,1.26,45.4,371.74,2388.05,8124.64,8.6149,0.03,369,2319,100.0,28.79,17.2395,299,257,Healthy,85.95,0
2,43,9.9987,0.2511,100.0,489.05,604.92,1492.94,1298.75,10.52,15.49,395.69,2318.84,8772.06,1.26,45.23,372.19,2388.03,8129.69,8.6701,0.03,368,2319,100.0,28.65,17.2672,299,256,Healthy,85.62,0
2,44,42.0043,0.8415,100.0,445.0,548.59,1349.27,1122.59,3.91,5.72,139.06,2211.87,8310.25,1.02,42.02,130.71,2387.99,8086.73,9.3102,0.02,329,2212,100.0,10.79,6.3981,299,255,Healthy,85.28,0
2,45,25.0046,0.6203,60.0,462.54,536.28,1261.31,1044.22,7.05,9.02,175.23,1915.27,8009.36,0.94,36.54,164.48,2028.17,7871.08,10.881,0.02,306,1915,84.93,14.44,8.6584,299,254,Healthy,84.95,0
2,46,10.0005,0.2502,100.0,489.05,604.41,1497.36,1308.74,10.52,15.49,394.95,2318.8,8772.1,1.26,45.39,371.48,2388.08,8122.94,8.5902,0.03,370,2319,100.0,28.73,17.206,299,253,Healthy,84.62,0
2,47,0.0019,0.0005,100.0,518.67,642.18,1584.37,1403.03,14.62,21.61,554.25,2388.03,9041.59,1.3,47.09,522.34,2388.03,8135.69,8.3793,0.03,393,2388,100.0,39.02,23.3531,299,252,Healthy,84.28,0
2,48,0.0023,0.0001,100.0,518.67,642.19,1583.26,1394.67,14.62,21.61,554.44,2388.04,9055.61,1.3,47.15,521.79,2388.03,8131.08,8.3888,0.03,391,2388,100.0,39.03,23.4615,299,251,Healthy,83.95,0
2,49,42.0073,0.8407,100.0,445.0,549.52,1354.07,1112.05,3.91,5.71,139.19,2211.89,8319.5,1.02,42.11,130.88,2387.97,8079.46,9.3423,0.02,329,2212,100.0,10.77,6.4367,299,250,Healthy,83.61,0
2,50,41.9994,0.8412,100.0,445.0,548.95,1347.18,1119.13,3.91,5.72,139.24,2211.81,8311.93,1.02,41.86,130.92,2387.9,8078.08,9.3515,0.02,330,2212,100.0,10.76,6.4874,299,249,Healthy,83.28,0
3,1,20.0064,0.7005,100.0,491.19,606.99,1481.38,1244.7,9.35,13.63,336.33,2323.91,8726.27,1.08,44.08,316.12,2388.09,8061.99,9.1575,0.02,364,2324,100.0,24.5,14.6715,307,306,Healthy,99.67,0
3,2,25.0065,0.62,60.0,462.54,536.31,1257.76,1032.93,7.05,9.01,176.4,1915.37,8018.57,0.94,36.53,164.75,2028.24,7877.55,10.8398,0.02,305,1915,84.93,14.3,8.5769,307,305,Healthy,99.35,0
3,3,0.0019,0.0002,100.0,518.67,642.37,1583.69,1394.99,14.62,21.6,555.55,2388.04,9060.27,1.3,47.25,523.91,2388.06,8144.02,8.3698,0.03,393,2388,100.0,39.24,23.5148,307,304,Healthy,99.02,0
3,4,42.0016,0.8418,100.0,445.0,548.61,1355.07,1116.91,3.91,5.7,139.56,2212.05,8326.63,1.02,41.87,130.85,2388.06,8092.94,9.275,0.02,330,2212,100.0,10.79,6.3639,307,303,Healthy,98.7,0
3,5,0.0007,0.0015,100.0,518.67,642.22,1584.73,1401.2,14.62,21.59,556.8,2388.11,9060.33,1.3,47.27,523.65,2387.95,8139.21,8.3341,0.03,392,2388,100.0,39.12,23.5334,307,302,Healthy,98.37,0
3,6,42.0071,0.84,100.0,445.0,549.04,1338.96,1124.18,3.91,5.7,139.91,2212.02,8316.4,1.02,41.76,130.83,2388.09,8087.38,9.292,0.02,328,2212,100.0,10.7,6.4632,307,301,Healthy,98.05,0
3,7,34.9996,0.84,100.0,449.44,555.65,1358.31,1119.77,5.48,7.98,195.34,2222.97,8346.48,1.02,41.71,183.56,2388.0,8071.96,9.2352,0.02,333,2223,100.0,14.78,8.9414,307,300,Healthy,97.72,0
3,8,42.0052,0.84,100.0,445.0,549.04,1340.41,1115.64,3.91,5.71,138.6,2212.02,8321.87,1.02,41.78,130.96,2388.11,8087.67,9.3173,0.02,330,2212,100.0,10.54,6.3357,307,299,Healthy,97.39,0
3,9,9.9995,0.2517,100.0,489.05,604.0,1497.53,1305.01,10.52,15.48,396.41,2318.89,8778.28,1.26,45.04,372.48,2388.05,8135.45,8.5899,0.03,368,2319,100.0,28.62,17.1332,307,298,Healthy,97.07,0
3,10,0.0019,0.0008,100.0,518.67,642.66,1588.19,1396.57,14.62,21.6,556.01,2388.03,9054.45,1.3,47.22,523.81,2388.05,8139.41,8.3679,0.03,391,2388,100.0,39.13,23.4646,307,297,Healthy,96.74,0
3,11,20.0006,0.7001,100.0,491.19,607.29,1471.84,1246.09,9.35,13.63,335.76,2323.92,8720.29,1.08,44.13,316.17,2388.05,8066.31,9.1688,0.02,363,2324,100.0,24.63,14.8258,307,296,Healthy,96.42,0
3,12,35.0047,0.8403,100.0,449.44,554.6,1358.45,1119.74,5.48,7.99,194.46,2223.01,8356.73,1.02,41.71,183.38,2388.07,8068.06,9.2648,0.02,333,2223,100.0,14.81,8.8708,307,295,Healthy,96.09,0
