turbofan-zookeeper  | ===> User
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO  |___  /                 | |                                          (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO     / /    ___     ___   | | __   ___    ___   _ __     ___   _ __    (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO    / /    / _ \   / _ \  | |/ /  / _ \  / _ \ | '_ \   / _ \ | '__| (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO   / /__  | (_) | | (_) | |   <  |  __/ |  __/ | |_) | |  __/ | |     (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO  /_____|  \___/   \___/  |_|\_\  \___|  \___| | .__/   \___| |_| (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO                                               | |                      (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO                                               |_|                      (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,155] INFO  (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:zookeeper.version=3.8.3-6ad6d364c7c0bcf0de452d54ebefa3058098ab56, built on 2023-10-05 10:34 UTC (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:host.name=25327df3acf4 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.version=11.0.21 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.vendor=Azul Systems, Inc. (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.home=/usr/lib/jvm/java-11-zulu-openjdk-ca (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.class.path=/usr/bin/../share/java/kafka/hk2-utils-2.6.1.jar:/usr/bin/../share/java/kafka/jetty-http-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/snappy-java-1.1.10.5.jar:/usr/bin/../share/java/kafka/slf4j-api-1.7.36.jar:/usr/bin/../share/java/kafka/connect-api-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jersey-common-2.39.1.jar:/usr/bin/../share/java/kafka/connect-mirror-client-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/netty-common-4.1.100.Final.jar:/usr/bin/../share/java/kafka/jetty-servlets-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/hk2-api-2.6.1.jar:/usr/bin/../share/java/kafka/jackson-datatype-jdk8-2.13.5.jar:/usr/bin/../share/java/kafka/jline-3.22.0.jar:/usr/bin/../share/java/kafka/jakarta.annotation-api-1.3.5.jar:/usr/bin/../share/java/kafka/activation-1.1.1.jar:/usr/bin/../share/java/kafka/jackson-module-scala_2.13-2.13.5.jar:/usr/bin/../share/java/kafka/jetty-io-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/zookeeper-3.8.3.jar:/usr/bin/../share/java/kafka/connect-basic-auth-extension-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/plexus-utils-3.3.1.jar:/usr/bin/../share/java/kafka/jetty-continuation-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/jackson-jaxrs-base-2.13.5.jar:/usr/bin/../share/java/kafka/connect-mirror-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/netty-handler-4.1.100.Final.jar:/usr/bin/../share/java/kafka/kafka-streams-examples-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/trogdor-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jetty-client-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/jetty-security-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/zookeeper-jute-3.8.3.jar:/usr/bin/../share/java/kafka/metrics-core-2.2.0.jar:/usr/bin/../share/java/kafka/jakarta.activation-api-1.2.2.jar:/usr/bin/../share/java/kafka/kafka.jar:/usr/bin/../share/java/kafka/scala-collection-compat_2.13-2.10.0.jar:/usr/bin/../share/java/kafka/jakarta.validation-api-2.0.2.jar:/usr/bin/../share/java/kafka/hk2-locator-2.6.1.jar:/usr/bin/../share/java/kafka/netty-transport-native-unix-common-4.1.100.Final.jar:/usr/bin/../share/java/kafka/jackson-core-2.13.5.jar:/usr/bin/../share/java/kafka/javax.annotation-api-1.3.2.jar:/usr/bin/../share/java/kafka/aopalliance-repackaged-2.6.1.jar:/usr/bin/../share/java/kafka/jakarta.xml.bind-api-2.3.3.jar:/usr/bin/../share/java/kafka/jakarta.inject-2.6.1.jar:/usr/bin/../share/java/kafka/commons-cli-1.4.jar:/usr/bin/../share/java/kafka/audience-annotations-0.12.0.jar:/usr/bin/../share/java/kafka/metrics-core-4.1.12.1.jar:/usr/bin/../share/java/kafka/kafka-streams-scala_2.13-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/kafka-group-coordinator-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jackson-annotations-2.13.5.jar:/usr/bin/../share/java/kafka/lz4-java-1.8.0.jar:/usr/bin/../share/java/kafka/zstd-jni-1.5.5-1.jar:/usr/bin/../share/java/kafka/javassist-3.29.2-GA.jar:/usr/bin/../share/java/kafka/jersey-container-servlet-core-2.39.1.jar:/usr/bin/../share/java/kafka/connect-runtime-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/netty-transport-native-epoll-4.1.100.Final.jar:/usr/bin/../share/java/kafka/netty-buffer-4.1.100.Final.jar:/usr/bin/../share/java/kafka/jetty-servlet-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/swagger-annotations-2.2.8.jar:/usr/bin/../share/java/kafka/jetty-util-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/rocksdbjni-7.9.2.jar:/usr/bin/../share/java/kafka/jackson-jaxrs-json-provider-2.13.5.jar:/usr/bin/../share/java/kafka/jersey-container-servlet-2.39.1.jar:/usr/bin/../share/java/kafka/argparse4j-0.7.0.jar:/usr/bin/../share/java/kafka/javax.ws.rs-api-2.1.1.jar:/usr/bin/../share/java/kafka/scala-reflect-2.13.10.jar:/usr/bin/../share/java/kafka/kafka-clients-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/slf4j-reload4j-1.7.36.jar:/usr/bin/../share/java/kafka/kafka-streams-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/commons-io-2.11.0.jar:/usr/bin/../share/java/kafka/netty-codec-4.1.100.Final.jar:/usr/bin/../share/java/kafka/commons-lang3-3.8.1.jar:/usr/bin/../share/java/kafka/paranamer-2.8.jar:/usr/bin/../share/java/kafka/scala-logging_2.13-3.9.4.jar:/usr/bin/../share/java/kafka/jackson-dataformat-csv-2.13.5.jar:/usr/bin/../share/java/kafka/kafka-tools-api-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/kafka-shell-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/javax.servlet-api-3.1.0.jar:/usr/bin/../share/java/kafka/connect-json-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/kafka_2.13-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jersey-client-2.39.1.jar:/usr/bin/../share/java/kafka/reload4j-1.2.25.jar:/usr/bin/../share/java/kafka/jaxb-api-2.3.1.jar:/usr/bin/../share/java/kafka/jakarta.ws.rs-api-2.1.6.jar:/usr/bin/../share/java/kafka/scala-java8-compat_2.13-1.0.2.jar:/usr/bin/../share/java/kafka/kafka-metadata-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/kafka-raft-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jopt-simple-5.0.4.jar:/usr/bin/../share/java/kafka/kafka-storage-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jackson-module-jaxb-annotations-2.13.5.jar:/usr/bin/../share/java/kafka/jose4j-0.9.3.jar:/usr/bin/../share/java/kafka/maven-artifact-3.8.8.jar:/usr/bin/../share/java/kafka/netty-resolver-4.1.100.Final.jar:/usr/bin/../share/java/kafka/javax.activation-api-1.2.0.jar:/usr/bin/../share/java/kafka/jersey-server-2.39.1.jar:/usr/bin/../share/java/kafka/osgi-resource-locator-1.0.3.jar:/usr/bin/../share/java/kafka/jetty-server-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/netty-transport-4.1.100.Final.jar:/usr/bin/../share/java/kafka/kafka-tools-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/connect-transforms-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jetty-util-ajax-9.4.53.v20231009.jar:/usr/bin/../share/java/kafka/kafka-log4j-appender-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/netty-transport-classes-epoll-4.1.100.Final.jar:/usr/bin/../share/java/kafka/kafka-storage-api-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/scala-library-2.13.10.jar:/usr/bin/../share/java/kafka/kafka-server-common-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jersey-hk2-2.39.1.jar:/usr/bin/../share/java/kafka/kafka-streams-test-utils-7.5.3-ccs.jar:/usr/bin/../share/java/kafka/jackson-databind-2.13.5.jar:/usr/bin/../share/java/kafka/reflections-0.9.12.jar:/usr/bin/../share/java/confluent-telemetry/* (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.library.path=/usr/java/packages/lib:/lib:/usr/lib:/usr/lib64:/lib64 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.io.tmpdir=/tmp (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:java.compiler=<NA> (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.name=Linux (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.arch=aarch64 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.version=6.12.76-linuxkit (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:user.name=appuser (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:user.home=/home/appuser (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:user.dir=/home/appuser (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.memory.free=493MB (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.memory.max=512MB (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Server environment:os.memory.total=512MB (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.enableEagerACLCheck = false (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.digest.enabled = true (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.closeSessionTxn.enabled = true (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.flushDelay = 0 ms (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.maxWriteQueuePollTime = 0 ms (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.maxBatchSize=1000 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO zookeeper.intBufferStartingSizeBytes = 1024 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,157] INFO Weighed connection throttling is disabled (org.apache.zookeeper.server.BlueThrottle)
turbofan-zookeeper  | [2026-08-09 00:02:52,158] INFO minSessionTimeout set to 4000 ms (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,159] INFO maxSessionTimeout set to 40000 ms (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,159] INFO getData response cache size is initialized with value 400. (org.apache.zookeeper.server.ResponseCache)
turbofan-zookeeper  | [2026-08-09 00:02:52,159] INFO getChildren response cache size is initialized with value 400. (org.apache.zookeeper.server.ResponseCache)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.slotCapacity = 60 (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.slotDuration = 15 (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.maxDepth = 6 (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.initialDelay = 5 (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.delay = 5 (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,160] INFO zookeeper.pathStats.enabled = false (org.apache.zookeeper.server.util.RequestPathMetricsCollector)
turbofan-zookeeper  | [2026-08-09 00:02:52,162] INFO The max bytes for all large requests are set to 104857600 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,162] INFO The large request threshold is set to -1 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,163] INFO zookeeper.enforce.auth.enabled = false (org.apache.zookeeper.server.AuthenticationHelper)
turbofan-zookeeper  | [2026-08-09 00:02:52,163] INFO zookeeper.enforce.auth.schemes = [] (org.apache.zookeeper.server.AuthenticationHelper)
turbofan-zookeeper  | [2026-08-09 00:02:52,163] INFO Created server with tickTime 2000 ms minSessionTimeout 4000 ms maxSessionTimeout 40000 ms clientPortListenBacklog -1 datadir /var/lib/zookeeper/log/version-2 snapdir /var/lib/zookeeper/data/version-2 (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,178] INFO Logging initialized @438ms to org.eclipse.jetty.util.log.Slf4jLog (org.eclipse.jetty.util.log)
turbofan-zookeeper  | [2026-08-09 00:02:52,234] WARN o.e.j.s.ServletContextHandler@5d908d47{/,null,STOPPED} contextPath ends with /* (org.eclipse.jetty.server.handler.ContextHandler)
turbofan-zookeeper  | [2026-08-09 00:02:52,234] WARN Empty contextPath (org.eclipse.jetty.server.handler.ContextHandler)
turbofan-zookeeper  | [2026-08-09 00:02:52,244] INFO jetty-9.4.53.v20231009; built: 2023-10-09T12:29:09.265Z; git: 27bde00a0b95a1d5bbee0eae7984f891d2d0f8c9; jvm 11.0.21+9-LTS (org.eclipse.jetty.server.Server)
turbofan-zookeeper  | [2026-08-09 00:02:52,258] INFO DefaultSessionIdManager workerName=node0 (org.eclipse.jetty.server.session)
turbofan-zookeeper  | [2026-08-09 00:02:52,258] INFO No SessionScavenger set, using defaults (org.eclipse.jetty.server.session)
turbofan-zookeeper  | [2026-08-09 00:02:52,259] INFO node0 Scavenging every 660000ms (org.eclipse.jetty.server.session)
turbofan-zookeeper  | [2026-08-09 00:02:52,260] WARN ServletContext@o.e.j.s.ServletContextHandler@5d908d47{/,null,STARTING} has uncovered http methods for path: /* (org.eclipse.jetty.security.SecurityHandler)
turbofan-zookeeper  | [2026-08-09 00:02:52,264] INFO Started o.e.j.s.ServletContextHandler@5d908d47{/,null,AVAILABLE} (org.eclipse.jetty.server.handler.ContextHandler)
turbofan-zookeeper  | [2026-08-09 00:02:52,271] INFO Started ServerConnector@2a693f59{HTTP/1.1, (http/1.1)}{0.0.0.0:8080} (org.eclipse.jetty.server.AbstractConnector)
turbofan-zookeeper  | [2026-08-09 00:02:52,271] INFO Started @532ms (org.eclipse.jetty.server.Server)
turbofan-zookeeper  | [2026-08-09 00:02:52,271] INFO Started AdminServer on address 0.0.0.0, port 8080 and command URL /commands (org.apache.zookeeper.server.admin.JettyAdminServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,274] INFO Using org.apache.zookeeper.server.NIOServerCnxnFactory as server connection factory (org.apache.zookeeper.server.ServerCnxnFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,274] WARN maxCnxns is not configured, using default value 0. (org.apache.zookeeper.server.ServerCnxnFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,275] INFO Configuring NIO connection handler with 10s sessionless connection timeout, 2 selector thread(s), 22 worker threads, and 64 kB direct buffers. (org.apache.zookeeper.server.NIOServerCnxnFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,275] INFO binding to port 0.0.0.0/0.0.0.0:2181 (org.apache.zookeeper.server.NIOServerCnxnFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,281] INFO Using org.apache.zookeeper.server.watch.WatchManager as watch manager (org.apache.zookeeper.server.watch.WatchManagerFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,281] INFO Using org.apache.zookeeper.server.watch.WatchManager as watch manager (org.apache.zookeeper.server.watch.WatchManagerFactory)
turbofan-zookeeper  | [2026-08-09 00:02:52,282] INFO zookeeper.snapshotSizeFactor = 0.33 (org.apache.zookeeper.server.ZKDatabase)
turbofan-zookeeper  | [2026-08-09 00:02:52,282] INFO zookeeper.commitLogCount=500 (org.apache.zookeeper.server.ZKDatabase)
turbofan-zookeeper  | [2026-08-09 00:02:52,283] INFO zookeeper.snapshot.compression.method = CHECKED (org.apache.zookeeper.server.persistence.SnapStream)
turbofan-zookeeper  | [2026-08-09 00:02:52,284] INFO Reading snapshot /var/lib/zookeeper/data/version-2/snapshot.0 (org.apache.zookeeper.server.persistence.FileSnap)
turbofan-zookeeper  | [2026-08-09 00:02:52,285] INFO The digest value is empty in snapshot (org.apache.zookeeper.server.DataTree)
turbofan-zookeeper  | [2026-08-09 00:02:52,294] INFO 31 txns loaded in 7 ms (org.apache.zookeeper.server.persistence.FileTxnSnapLog)
turbofan-zookeeper  | [2026-08-09 00:02:52,295] INFO Snapshot loaded in 13 ms, highest zxid is 0x1f, digest is 49710295269 (org.apache.zookeeper.server.ZKDatabase)
turbofan-zookeeper  | [2026-08-09 00:02:52,295] INFO Snapshotting: 0x1f to /var/lib/zookeeper/data/version-2/snapshot.1f (org.apache.zookeeper.server.persistence.FileTxnSnapLog)
turbofan-zookeeper  | [2026-08-09 00:02:52,296] INFO Snapshot taken in 1 ms (org.apache.zookeeper.server.ZooKeeperServer)
turbofan-zookeeper  | [2026-08-09 00:02:52,299] INFO PrepRequestProcessor (sid:0) started, reconfigEnabled=false (org.apache.zookeeper.server.PrepRequestProcessor)
turbofan-zookeeper  | [2026-08-09 00:02:52,299] INFO zookeeper.request_throttler.shutdownTimeout = 10000 ms (org.apache.zookeeper.server.RequestThrottler)
turbofan-zookeeper  | [2026-08-09 00:02:52,305] INFO Using checkIntervalMs=60000 maxPerMinute=10000 maxNeverUsedIntervalMs=0 (org.apache.zookeeper.server.ContainerManager)
turbofan-zookeeper  | [2026-08-09 00:02:52,305] INFO ZooKeeper audit is disabled. (org.apache.zookeeper.audit.ZKAuditProvider)
turbofan-zookeeper  | [2026-08-09 00:02:53,335] INFO Creating new log file: log.20 (org.apache.zookeeper.server.persistence.FileTxnLog)
turbofan-zookeeper  | [2026-08-09 00:03:12,230] INFO Expiring session 0x100000839760001, timeout of 18000ms exceeded (org.apache.zookeeper.server.ZooKeeperServer)
[Kturbofan-zookeeper exited with code 143
