engine_id,cycle,setting_1,setting_2,setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,health_stage,health_percent,anomaly_label
1,11,42.0029,0.84,100.0,445.0,549.81,1352.72,1126.23,3.91,5.71,137.81,2211.59,8301.22,1.02,42.05,130.41,2387.64,8076.44,9.3871,0.02,331,2212,100.0,10.51,6.3394,149,138,Healthy,92.62,0
1,12,0.0015,0.001,100.0,518.67,642.7,1585.52,1402.63,14.62,21.61,553.93,2388.12,9038.84,1.3,47.34,521.29,2388.16,8121.09,8.3892,0.03,393,2388,100.0,39.04,23.2694,149,137,Healthy,91.95,0
1,13,20.0003,0.7,100.0,491.19,607.67,1488.74,1256.1,9.35,13.65,335.33,2323.87,8710.39,1.08,44.43,314.77,2388.04,8048.52,9.1968,0.02,365,2324,100.0,24.4,14.7202,149,136,Healthy,91.28,0
1,14,42.002,0.8407,100.0,445.0,549.47,1352.69,1121.2,3.91,5.71,138.6,2211.59,8312.22,1.02,42.11,130.6,2387.69,8070.37,9.3905,0.02,330,2212,100.0,10.69,6.323,149,135,Healthy,90.6,0
1,15,10.0038,0.2513,100.0,489.05,604.57,1501.72,1305.97,10.52,15.49,395.21,2318.87,8765.1,1.26,45.49,372.03,2388.14,8118.56,8.6079,0.03,369,2319,100.0,28.54,17.1272,149,134,Healthy,89.93,0
1,16,35.0053,0.8419,100.0,449.44,555.56,1362.41,1126.95,5.48,8.0,194.44,2222.76,8336.74,1.02,41.74,182.78,2387.76,8053.94,9.3232,0.02,332,2223,100.0,14.96,8.9446,149,133,Healthy,89.26,0
1,17,25.0077,0.6217,60.0,462.54,536.25,1260.07,1053.0,7.05,9.02,175.21,1915.12,8005.82,0.94,36.73,164.53,2028.03,7857.51,10.8616,0.02,307,1915,84.93,14.07,8.5935,149,132,Healthy,88.59,0
1,18,34.9996,0.8404,100.0,449.44,555.45,1365.15,1135.62,5.48,8.0,193.77,2222.7,8336.57,1.02,41.98,182.72,2387.72,8052.73,9.3419,0.02,334,2223,100.0,14.99,8.9676,149,131,Healthy,87.92,0
1,19,42.0018,0.84,100.0,445.0,549.07,1349.47,1134.82,3.91,5.71,138.72,2211.59,8300.02,1.02,42.02,130.42,2387.63,8070.7,9.3798,0.02,332,2212,100.0,10.49,6.4195,149,130,Healthy,87.25,0
1,20,20.002,0.7015,100.0,491.19,607.9,1482.44,1255.75,9.35,13.66,334.43,2323.94,8708.9,1.08,44.43,314.85,2388.08,8047.01,9.2623,0.02,366,2324,100.0,24.46,14.6601,149,129,Healthy,86.58,0
1,21,42.0028,0.8403,100.0,445.0,549.68,1350.29,1130.26,3.91,5.72,137.93,2211.59,8303.44,1.02,42.28,129.98,2387.62,8071.57,9.3824,0.02,331,2212,100.0,10.56,6.3982,149,128,Healthy,85.91,0
1,22,42.0043,0.8419,100.0,445.0,549.58,1352.73,1129.43,3.91,5.71,138.79,2211.58,8300.2,1.02,42.01,130.79,2387.72,8069.93,9.3587,0.02,330,2212,100.0,10.58,6.4241,149,127,Healthy,85.23,0
1,23,41.9987,0.8416,100.0,445.0,549.44,1347.47,1126.3,3.91,5.71,138.55,2211.59,8300.28,1.02,41.97,130.48,2387.76,8070.05,9.3398,0.02,331,2212,100.0,10.56,6.4308,149,126,Healthy,84.56,0
1,24,42.0011,0.84,100.0,445.0,550.18,1352.82,1127.92,3.91,5.72,138.21,2211.59,8308.75,1.02,42.03,130.17,2387.64,8069.53,9.3807,0.02,332,2212,100.0,10.48,6.3598,149,125,Healthy,83.89,0
1,25,42.0063,0.84,100.0,445.0,549.42,1350.32,1122.44,3.91,5.72,139.02,2211.59,8306.69,1.02,42.25,130.73,2387.64,8066.98,9.348,0.02,332,2212,100.0,10.55,6.4923,149,124,Healthy,83.22,0
1,26,42.0001,0.8402,100.0,445.0,549.36,1357.42,1125.15,3.91,5.71,138.68,2211.71,8308.9,1.02,42.16,130.42,2387.67,8072.18,9.3704,0.02,331,2212,100.0,10.62,6.3448,149,123,Healthy,82.55,0
1,27,25.0058,0.6206,60.0,462.54,537.01,1263.21,1048.03,7.05,9.02,176.05,1915.13,7998.23,0.94,36.77,164.3,2027.94,7859.12,10.9077,0.02,308,1915,84.93,14.27,8.6005,149,122,Healthy,81.88,0
1,28,0.0022,0.0,100.0,518.67,643.04,1589.28,1403.5,14.62,21.61,554.08,2388.13,9037.52,1.3,47.65,521.17,2388.14,8122.45,8.4871,0.03,392,2388,100.0,38.93,23.2184,149,121,Healthy,81.21,0
1,29,0.0007,0.0,100.0,518.67,642.48,1599.79,1415.68,14.62,21.61,553.49,2388.1,9039.24,1.3,47.33,521.33,2388.07,8121.25,8.4545,0.03,390,2388,100.0,38.73,23.1713,149,120,Early_Wear,80.54,0
1,30,20.006,0.7011,100.0,491.19,607.78,1485.69,1244.78,9.35,13.65,334.53,2323.89,8713.7,1.08,44.35,314.92,2388.06,8043.8,9.2372,0.02,365,2324,100.0,24.43,14.6832,149,119,Early_Wear,79.87,0
1,31,10.005,0.25,100.0,489.05,605.13,1504.85,1310.94,10.52,15.49,394.19,2318.93,8760.33,1.26,45.41,371.28,2388.16,8117.91,8.6276,0.03,368,2319,100.0,28.5,17.0825,149,118,Early_Wear,79.19,0
1,32,10.0038,0.25,100.0,489.05,604.69,1509.93,1317.2,10.52,15.5,394.21,2318.93,8763.76,1.26,45.32,372.0,2388.1,8118.93,8.6558,0.03,369,2319,100.0,28.65,17.2355,149,117,Early_Wear,78.52,0
1,33,0.0028,0.0,100.0,518.67,643.13,1583.81,1404.98,14.62,21.61,553.55,2388.11,9039.84,1.3,47.61,521.55,2388.13,8126.15,8.4411,0.03,393,2388,100.0,39.01,23.2935,149,116,Early_Wear,77.85,0
1,34,0.0012,0.0008,100.0,518.67,642.24,1587.04,1406.72,14.62,21.61,553.6,2388.15,9036.68,1.3,47.57,521.15,2388.13,8116.33,8.4196,0.03,392,2388,100.0,39.02,23.2997,149,115,Early_Wear,77.18,0
1,35,10.0066,0.251,100.0,489.05,605.25,1504.23,1306.63,10.52,15.49,394.24,2319.01,8765.65,1.26,45.48,371.35,2388.15,8114.43,8.6566,0.03,368,2319,100.0,28.74,17.1825,149,114,Early_Wear,76.51,0
1,36,25.005,0.62,60.0,462.54,536.95,1271.16,1051.62,7.05,9.03,175.67,1915.18,7998.94,0.94,36.91,164.61,2027.94,7867.76,10.8817,0.02,307,1915,84.93,14.25,8.6697,149,113,Early_Wear,75.84,0
1,37,10.0076,0.25,100.0,489.05,604.84,1500.86,1311.0,10.52,15.49,394.31,2318.93,8764.83,1.26,45.41,371.34,2388.15,8109.56,8.6536,0.03,369,2319,100.0,28.4,17.1937,149,112,Early_Wear,75.17,0
1,38,24.9987,0.62,60.0,462.54,536.76,1261.64,1045.94,7.05,9.02,176.01,1915.16,8003.33,0.94,36.82,164.32,2027.95,7862.53,10.9054,0.02,306,1915,84.93,14.23,8.5581,149,111,Early_Wear,74.5,0
1,39,24.9981,0.6211,60.0,462.54,536.66,1267.66,1057.66,7.05,9.02,176.03,1915.13,7994.34,0.94,36.57,164.19,2027.95,7865.11,10.9318,0.02,307,1915,84.93,14.44,8.6205,149,110,Early_Wear,73.83,0
1,40,10.0065,0.25,100.0,489.05,605.17,1505.09,1312.97,10.52,15.49,394.37,2318.94,8770.13,1.26,45.57,371.16,2388.16,8111.91,8.6373,0.03,370,2319,100.0,28.55,17.0936,149,109,Early_Wear,73.15,0
1,41,25.0051,0.6211,60.0,462.54,536.74,1261.81,1048.78,7.05,9.02,175.76,1915.12,7997.12,0.94,36.95,164.97,2028.03,7862.39,10.8998,0.02,307,1915,84.93,14.37,8.5433,149,108,Early_Wear,72.48,0
1,42,35.0029,0.84,100.0,449.44,555.34,1365.14,1136.45,5.48,8.0,194.88,2222.69,8335.88,1.02,41.9,182.74,2387.72,8057.2,9.3769,0.02,334,2223,100.0,14.66,8.874,149,107,Early_Wear,71.81,0
1,43,42.0037,0.8409,100.0,445.0,549.78,1350.28,1127.59,3.91,5.71,138.88,2211.61,8309.94,1.02,41.95,131.44,2387.65,8070.12,9.3745,0.02,331,2212,100.0,10.58,6.3839,149,106,Early_Wear,71.14,0
1,44,0.0002,0.0,100.0,518.67,642.57,1582.9,1405.22,14.62,21.61,552.97,2388.16,9037.76,1.3,47.65,521.63,2388.16,8128.64,8.4635,0.03,393,2388,100.0,38.81,23.2704,149,105,Early_Wear,70.47,0
1,45,35.0033,0.84,100.0,449.44,555.28,1370.22,1129.04,5.48,8.0,194.41,2222.66,8338.36,1.02,41.91,182.67,2387.74,8051.91,9.3577,0.02,334,2223,100.0,14.82,9.0246,149,104,Early_Wear,69.8,0
1,46,42.0046,0.84,100.0,445.0,549.44,1354.85,1125.95,3.91,5.71,138.16,2211.61,8309.66,1.02,42.15,130.9,2387.63,8071.22,9.3717,0.02,331,2212,100.0,10.63,6.3498,149,103,Early_Wear,69.13,0
1,47,10.0049,0.25,100.0,489.05,605.01,1500.08,1309.65,10.52,15.5,394.09,2318.95,8763.1,1.26,45.52,371.27,2388.23,8115.46,8.6394,0.03,371,2319,100.0,28.57,17.1489,149,102,Early_Wear,68.46,0
1,48,0.0004,0.0014,100.0,518.67,643.26,1588.58,1402.51,14.62,21.61,552.61,2388.16,9037.94,1.3,47.54,521.5,2388.12,8123.03,8.4318,0.03,392,2388,100.0,38.89,23.3464,149,101,Early_Wear,67.79,0
1,49,41.9986,0.8402,100.0,445.0,549.93,1354.55,1132.5,3.91,5.71,138.81,2211.6,8305.4,1.02,42.11,130.12,2387.7,8068.7,9.3749,0.02,330,2212,100.0,10.44,6.4362,149,100,Early_Wear,67.11,0
1,50,35.0059,0.8401,100.0,449.44,554.89,1369.48,1126.96,5.48,8.0,195.16,2222.7,8335.17,1.02,41.93,182.99,2387.77,8054.31,9.3186,0.02,334,2223,100.0,14.85,8.9934,149,99,Early_Wear,66.44,0
2,1,0.0025,0.0,100.0,518.67,642.04,1588.91,1404.3,14.62,21.61,552.8,2388.02,9063.58,1.3,47.36,521.38,2388.09,8143.02,8.4285,0.03,393,2388,100.0,38.88,23.2326,269,268,Healthy,99.63,0
2,2,35.0058,0.84,100.0,449.44,556.13,1363.81,1124.7,5.48,8.0,194.62,2223.04,8354.83,1.02,42.01,183.06,2388.12,8073.01,9.3332,0.02,334,2223,100.0,14.86,8.9052,269,267,Healthy,99.26,0
2,3,0.002,0.0,100.0,518.67,642.76,1588.03,1407.73,14.62,21.61,553.13,2388.07,9063.35,1.3,47.39,521.91,2388.09,8141.78,8.4273,0.03,393,2388,100.0,38.73,23.2169,269,266,Healthy,98.88,0
2,4,41.9998,0.84,100.0,445.0,549.96,1348.36,1122.03,3.91,5.71,138.79,2212.06,8321.27,1.02,41.89,130.11,2388.18,8093.08,9.3489,0.02,331,2212,100.0,10.68,6.4105,269,265,Healthy,98.51,0
2,5,0.0024,0.002,100.0,518.67,642.21,1586.67,1407.04,14.62,21.61,553.86,2388.03,9061.96,1.3,47.4,521.48,2388.04,8147.29,8.4242,0.03,391,2388,100.0,39.03,23.4084,269,264,Healthy,98.14,0
2,6,20.0033,0.7001,100.0,491.19,607.11,1481.72,1248.71,9.35,13.66,335.2,2323.96,8729.45,1.08,44.47,315.37,2388.16,8070.72,9.2362,0.02,364,2324,100.0,24.41,14.6687,269,263,Healthy,97.77,0
2,7,10.0047,0.25,100.0,489.05,604.86,1505.35,1310.27,10.52,15.49,394.1,2318.92,8790.67,1.26,45.28,371.47,2388.1,8138.6,8.667,0.03,369,2319,100.0,28.61,17.1675,269,262,Healthy,97.4,0
2,8,0.0021,0.0,100.0,518.67,642.31,1581.99,1405.72,14.62,21.61,554.92,2388.05,9064.63,1.3,47.4,521.73,2388.01,8146.31,8.4187,0.03,392,2388,100.0,39.0,23.4171,269,261,Healthy,97.03,0
2,9,10.0032,0.2514,100.0,489.05,604.81,1495.56,1305.39,10.52,15.49,394.87,2318.98,8782.01,1.26,45.34,371.78,2388.1,8137.72,8.6771,0.03,368,2319,100.0,28.69,17.1786,269,260,Healthy,96.65,0
2,10,25.0001,0.62,60.0,462.54,536.87,1263.73,1044.97,7.05,9.03,175.78,1915.45,8016.44,0.94,36.71,164.47,2028.36,7880.2,10.8924,0.02,305,1915,84.93,14.28,8.508,269,259,Healthy,96.28,0
2,11,10.0009,0.25,100.0,489.05,604.4,1496.15,1307.82,10.52,15.5,394.65,2318.88,8779.67,1.26,45.41,371.46,2388.11,8129.52,8.6813,0.03,368,2319,100.0,28.56,17.2614,269,258,Healthy,95.91,0
2,12,42.0057,0.8413,100.0,445.0,549.44,1354.31,1127.54,3.91,5.72,139.22,2212.0,8321.45,1.02,42.05,130.45,2388.08,8088.15,9.3344,0.02,332,2212,100.0,10.63,6.2389,269,257,Healthy,95.54,0
2,13,42.0072,0.8415,100.0,445.0,549.7,1349.5,1126.37,3.91,5.72,139.17,2212.03,8325.22,1.02,42.09,130.53,2388.16,8093.48,9.3575,0.02,330,2212,100.0,10.5,6.3702,269,256,Healthy,95.17,0
2,14,0.0009,0.0,100.0,518.67,642.19,1584.74,1400.46,14.62,21.61,553.22,2388.08,9069.03,1.3,47.47,521.57,2388.1,8142.43,8.4366,0.03,392,2388,100.0,39.07,23.4123,269,255,Healthy,94.8,0
2,15,42.0066,0.8418,100.0,445.0,549.25,1350.47,1129.38,3.91,5.72,139.19,2212.04,8321.55,1.02,42.03,130.74,2388.09,8085.91,9.3482,0.02,332,2212,100.0,10.51,6.3607,269,254,Healthy,94.42,0
2,16,0.0016,0.0,100.0,518.67,642.05,1584.18,1402.85,14.62,21.61,553.84,2388.08,9060.64,1.3,47.38,521.38,2388.05,8143.85,8.4667,0.03,393,2388,100.0,38.94,23.3335,269,253,Healthy,94.05,0
2,17,9.9988,0.2504,100.0,489.05,604.04,1497.06,1313.28,10.52,15.49,394.27,2318.91,8794.3,1.26,45.41,371.7,2388.09,8136.98,8.6804,0.03,368,2319,100.0,28.63,17.0145,269,252,Healthy,93.68,0
2,18,42.0035,0.84,100.0,445.0,549.75,1353.68,1122.27,3.91,5.71,138.95,2211.96,8323.2,1.02,41.86,130.61,2388.11,8092.55,9.3826,0.02,329,2212,100.0,10.64,6.4294,269,251,Healthy,93.31,0
2,19,35.0027,0.84,100.0,449.44,556.15,1369.51,1130.29,5.48,8.0,194.61,2223.09,8361.69,1.02,41.86,182.96,2388.19,8079.0,9.3259,0.02,334,2223,100.0,14.75,8.9394,269,250,Healthy,92.94,0
2,20,35.002,0.84,100.0,449.44,556.01,1366.15,1124.31,5.48,8.0,194.35,2223.1,8357.43,1.02,41.9,183.09,2388.18,8074.2,9.33,0.02,334,2223,100.0,14.89,8.7571,269,249,Healthy,92.57,0
2,21,42.0026,0.8403,100.0,445.0,549.23,1351.49,1123.6,3.91,5.72,139.03,2212.06,8328.39,1.02,42.0,131.03,2388.08,8093.05,9.3538,0.02,331,2212,100.0,10.63,6.3981,269,248,Healthy,92.19,0
2,22,42.0034,0.8412,100.0,445.0,548.94,1350.15,1126.44,3.91,5.72,138.82,2212.08,8332.65,1.02,42.18,130.86,2388.1,8091.39,9.3864,0.02,330,2212,100.0,10.65,6.3243,269,247,Healthy,91.82,0
2,23,35.0033,0.84,100.0,449.44,556.06,1362.68,1122.25,5.48,8.0,194.39,2223.13,8359.48,1.02,41.89,183.07,2388.18,8075.05,9.3181,0.02,333,2223,100.0,14.94,8.9039,269,246,Healthy,91.45,0
2,24,20.0042,0.7011,100.0,491.19,607.15,1482.68,1250.3,9.35,13.66,335.58,2324.0,8728.19,1.08,44.49,314.86,2388.16,8070.96,9.2304,0.02,365,2324,100.0,24.62,14.6853,269,245,Healthy,91.08,0
2,25,42.0047,0.84,100.0,445.0,549.23,1350.6,1123.76,3.91,5.71,138.69,2211.94,8329.0,1.02,42.06,130.44,2388.06,8091.77,9.3814,0.02,330,2212,100.0,10.58,6.4372,269,244,Healthy,90.71,0
2,26,42.0054,0.84,100.0,445.0,549.8,1359.01,1125.52,3.91,5.71,138.47,2212.06,8329.1,1.02,41.84,130.31,2388.09,8087.1,9.372,0.02,330,2212,100.0,10.67,6.3556,269,243,Healthy,90.33,0
2,27,25.0018,0.6204,60.0,462.54,536.8,1258.35,1041.62,7.05,9.02,175.91,1915.46,8020.0,0.94,36.82,164.66,2028.39,7880.17,10.8834,0.02,308,1915,84.93,14.34,8.5547,269,242,Healthy,89.96,0
2,28,42.0023,0.84,100.0,445.0,549.75,1355.35,1123.07,3.91,5.71,139.33,2211.99,8326.96,1.02,41.95,130.98,2388.0,8085.84,9.3602,0.02,330,2212,100.0,10.62,6.3142,269,241,Healthy,89.59,0
2,29,0.0011,0.0,100.0,518.67,642.37,1590.06,1404.71,14.62,21.61,553.66,2388.09,9061.66,1.3,47.44,522.59,2388.07,8140.3,8.419,0.03,391,2388,100.0,39.04,23.3727,269,240,Healthy,89.22,0
2,30,42.0009,0.84,100.0,445.0,549.59,1349.38,1125.87,3.91,5.72,138.46,2211.93,8328.24,1.02,42.23,130.7,2388.04,8083.57,9.3754,0.02,329,2212,100.0,10.53,6.3671,269,239,Healthy,88.85,0
2,31,20.0012,0.7007,100.0,491.19,607.26,1475.22,1254.78,9.35,13.66,335.16,2324.0,8735.72,1.08,44.24,315.18,2388.12,8066.54,9.1702,0.02,366,2324,100.0,24.48,14.7078,269,238,Healthy,88.48,0
2,32,42.0068,0.84,100.0,445.0,549.96,1354.0,1133.31,3.91,5.72,139.56,2212.05,8325.41,1.02,42.06,130.21,2388.16,8097.03,9.3464,0.02,331,2212,100.0,10.58,6.3633,269,237,Healthy,88.1,0
2,33,20.004,0.7,100.0,491.19,607.09,1482.68,1256.34,9.35,13.65,334.48,2323.94,8736.98,1.08,44.23,315.57,2388.12,8064.49,9.1938,0.02,364,2324,100.0,24.61,14.7845,269,236,Healthy,87.73,0
2,34,0.0024,0.0,100.0,518.67,642.47,1596.96,1401.32,14.62,21.61,553.52,2388.06,9063.22,1.3,47.51,521.57,2388.04,8140.21,8.4111,0.03,394,2388,100.0,38.88,23.3349,269,235,Healthy,87.36,0
2,35,0.0029,0.0011,100.0,518.67,642.21,1588.21,1410.57,14.62,21.61,552.89,2388.06,9063.05,1.3,47.56,521.62,2388.06,8150.31,8.4041,0.03,395,2388,100.0,38.93,23.3773,269,234,Healthy,86.99,0
2,36,41.9995,0.8404,100.0,445.0,549.31,1352.23,1118.35,3.91,5.72,138.57,2212.07,8329.81,1.02,42.0,131.2,2388.13,8093.43,9.3349,0.02,331,2212,100.0,10.67,6.4578,269,233,Healthy,86.62,0
2,37,20.0,0.7,100.0,491.19,606.91,1487.11,1253.67,9.35,13.66,334.65,2323.96,8735.19,1.07,44.47,315.21,2388.18,8069.96,9.2243,0.02,366,2324,100.0,24.66,14.673,269,232,Healthy,86.25,0
2,38,20.0013,0.7,100.0,491.19,607.91,1480.77,1247.22,9.35,13.65,334.53,2324.03,8732.31,1.08,44.12,315.58,2388.17,8066.11,9.2041,0.02,364,2324,100.0,24.54,14.7378,269,231,Healthy,85.87,0
2,39,9.9992,0.25,100.0,489.05,604.66,1501.94,1305.22,10.52,15.49,394.53,2318.91,8790.33,1.26,45.43,371.86,2388.15,8136.84,8.6386,0.03,368,2319,100.0,28.58,17.2025,269,230,Healthy,85.5,0
2,40,35.0032,0.8413,100.0,449.44,555.77,1361.42,1131.25,5.48,8.0,195.03,2223.07,8350.11,1.02,42.07,183.37,2388.13,8069.35,9.312,0.02,333,2223,100.0,15.01,8.8263,269,229,Healthy,85.13,0
2,41,42.0074,0.8411,100.0,445.0,549.55,1352.85,1123.89,3.91,5.71,138.72,2212.04,8326.49,1.02,42.06,130.43,2388.02,8091.07,9.3573,0.02,332,2212,100.0,10.76,6.523,269,228,Healthy,84.76,0
2,42,42.0067,0.8401,100.0,445.0,549.01,1357.86,1127.57,3.91,5.71,138.58,2212.06,8329.96,1.02,41.98,130.49,2388.13,8098.81,9.3545,0.02,332,2212,100.0,10.59,6.3099,269,227,Healthy,84.39,0
2,43,35.0025,0.84,100.0,449.44,555.33,1369.64,1127.2,5.48,8.0,194.62,2223.01,8359.07,1.02,41.94,183.6,2388.16,8077.02,9.3183,0.02,333,2223,100.0,14.68,8.9617,269,226,Healthy,84.01,0
2,44,20.0006,0.7,100.0,491.19,607.22,1485.64,1255.3,9.35,13.65,334.88,2324.04,8731.08,1.08,44.32,315.05,2388.12,8072.34,9.2276,0.02,364,2324,100.0,24.46,14.7283,269,225,Healthy,83.64,0
2,45,20.0029,0.7006,100.0,491.19,607.58,1482.57,1248.2,9.35,13.66,334.43,2324.01,8733.44,1.08,44.35,315.49,2388.14,8069.69,9.2257,0.02,364,2324,100.0,24.51,14.6776,269,224,Healthy,83.27,0
2,46,0.0023,0.0,100.0,518.67,642.67,1588.71,1406.63,14.62,21.61,554.41,2388.05,9057.55,1.3,47.38,522.03,2388.05,8144.81,8.4212,0.03,393,2388,100.0,38.95,23.3586,269,223,Healthy,82.9,0
2,47,35.0045,0.84,100.0,449.44,555.73,1367.33,1135.83,5.48,8.0,194.26,2223.08,8360.88,1.02,41.82,183.59,2388.2,8072.85,9.35,0.02,333,2223,100.0,14.9,9.0047,269,222,Healthy,82.53,0
2,48,25.0029,0.6208,60.0,462.54,536.7,1257.58,1045.96,7.05,9.03,175.73,1915.47,8014.54,0.94,36.68,164.34,2028.37,7884.02,10.9116,0.02,308,1915,84.93,14.32,8.5201,269,221,Healthy,82.16,0
2,49,0.0029,0.0005,100.0,518.67,642.47,1584.53,1402.1,14.62,21.61,553.55,2388.06,9064.93,1.3,47.38,522.31,2388.05,8141.89,8.4112,0.03,391,2388,100.0,38.86,23.382,269,220,Healthy,81.78,0
2,50,0.0,0.0019,100.0,518.67,642.48,1584.53,1399.74,14.62,21.61,554.59,2388.07,9064.93,1.3,47.46,521.9,2388.07,8148.96,8.4519,0.03,390,2388,100.0,38.84,23.4306,269,219,Healthy,81.41,0
3,1,25.0071,0.62,60.0,462.54,536.12,1259.83,1051.85,7.05,9.02,175.55,1915.4,8007.99,0.94,36.54,164.49,2028.27,7868.75,10.8783,0.02,307,1915,84.93,14.16,8.612,206,205,Healthy,99.51,0
3,2,25.0076,0.6203,60.0,462.54,536.57,1260.76,1043.29,7.05,9.02,175.49,1915.39,8012.47,0.94,36.83,164.91,2028.28,7876.25,10.8474,0.02,306,1915,84.93,14.41,8.5777,206,204,Healthy,99.03,0
3,3,20.0039,0.7,100.0,491.19,607.8,1480.27,1249.02,9.35,13.65,335.14,2323.93,8726.83,1.08,44.39,315.0,2388.05,8064.46,9.184,0.02,365,2324,100.0,24.51,14.7182,206,203,Healthy,98.54,0
3,4,9.9996,0.25,100.0,489.05,604.12,1493.38,1303.19,10.52,15.49,395.42,2318.92,8782.03,1.26,45.23,372.03,2388.11,8135.51,8.6583,0.03,368,2319,100.0,28.85,17.2536,206,202,Healthy,98.06,0
3,5,25.0001,0.6205,60.0,462.54,536.88,1258.02,1047.33,7.05,9.03,176.31,1915.35,8014.19,0.94,36.53,164.94,2028.21,7874.0,10.864,0.02,308,1915,84.93,14.4,8.6941,206,201,Healthy,97.57,0
3,6,0.0017,0.0,100.0,518.67,642.19,1590.39,1397.81,14.62,21.61,554.54,2388.01,9052.06,1.3,47.08,521.89,2388.07,8142.92,8.3875,0.03,392,2388,100.0,39.03,23.4735,206,200,Healthy,97.09,0
3,7,20.002,0.7,100.0,491.19,607.68,1484.61,1241.16,9.35,13.65,335.41,2323.97,8720.63,1.08,44.21,314.8,2388.06,8064.76,9.1878,0.02,363,2324,100.0,24.59,14.7208,206,199,Healthy,96.6,0
3,8,25.0075,0.6207,60.0,462.54,536.59,1257.82,1042.9,7.05,9.02,175.67,1915.36,8010.14,0.94,36.63,164.54,2028.32,7872.88,10.8327,0.02,306,1915,84.93,14.36,8.6108,206,198,Healthy,96.12,0
3,9,10.0069,0.25,100.0,489.05,604.93,1495.57,1300.82,10.52,15.49,394.69,2318.86,8776.93,1.26,45.3,371.96,2388.03,8130.56,8.6406,0.03,368,2319,100.0,28.57,17.2594,206,197,Healthy,95.63,0
3,10,42.0046,0.84,100.0,445.0,549.46,1343.19,1118.3,3.91,5.72,139.15,2211.92,8328.85,1.02,41.95,130.6,2388.04,8088.14,9.3156,0.02,332,2212,100.0,10.63,6.4538,206,196,Healthy,95.15,0
3,11,20.0025,0.7,100.0,491.19,607.28,1480.69,1247.28,9.35,13.65,334.75,2323.93,8716.98,1.08,44.56,315.81,2388.02,8070.22,9.1733,0.02,364,2324,100.0,24.62,14.7409,206,195,Healthy,94.66,0
3,12,0.0004,0.0012,100.0,518.67,642.65,1583.03,1399.95,14.62,21.61,554.07,2388.05,9058.58,1.3,47.25,521.98,2388.03,8138.38,8.3688,0.03,393,2388,100.0,38.9,23.345,206,194,Healthy,94.17,0
